1,1519,745,75,null
1,1519,745,75,null
1,1520,750,85,null
1,1530,750,85,1779
1,1583,1015,5,1779
1,1593,1015,5,null
0,1519,-15,5,null
0,1519,-15,5,null
0,1529,-15,5,2571
0,1584,260,35,2571
0,1594,260,35,null
0,1594,260,35,null
0,1649,-15,5,null
0,1649,-15,5,null
0,1649,-15,5,null
0,1659,-15,5,2572
0,1665,15,65,2572
0,1675,15,65,null
0,1675,15,65,null
0,1681,-15,5,null
0,1681,-15,5,null
0,1681,-15,5,null
0,1691,-15,5,2573
0,1745,255,35,2573
0,1755,255,35,null
0,1755,255,35,null
0,1809,-15,5,null
0,1809,-15,5,null
0,1809,-15,5,null
0,1819,-15,5,2574
0,1874,260,75,2574
0,1884,260,75,null
0,1884,260,75,null
0,1939,-15,5,null
0,1939,-15,5,null
0,1939,-15,5,null
0,1949,-15,5,2575
0,1956,15,75,2575
0,1966,15,75,null
0,1966,15,75,null
0,1973,-15,5,null
0,1973,-15,5,null
0,1973,-15,5,null
0,1983,-15,5,2576
0,1991,15,85,2576
0,2001,15,85,null
0,2001,15,85,null
0,2009,-15,5,null
0,2009,-15,5,null
0,2009,-15,5,null
0,2019,-15,5,2577
0,2075,265,45,2577
0,2085,265,45,null
0,2085,265,45,null
0,2141,-15,5,null
0,2141,-15,5,null
0,2141,-15,5,null
0,2151,-15,5,2578
0,2206,260,45,2578
0,2216,260,45,null
0,2216,260,45,null
0,2271,-15,5,null
0,2271,-15,5,null
0,2271,-15,5,null
0,2281,-15,5,2579
0,2333,245,35,2579
0,2343,245,35,null
0,2343,245,35,null
0,2395,-15,5,null
0,2395,-15,5,null
0,2395,-15,5,null
0,2405,-15,5,2580
0,2461,265,35,2580
0,2471,265,35,null
0,2471,265,35,null
0,2527,-15,5,null
1,2471,1015,5,null
1,2621,265,35,null
1,2631,265,35,2580
1,2781,1015,5,2580
1,2791,1015,5,null
1,2791,1015,5,null
1,2854,700,75,null
1,2864,700,75,2480
1,2865,700,65,2480
1,2875,700,65,null
1,2875,700,65,null
1,2876,695,75,null
1,2886,695,75,1683
1,2887,700,85,1683
1,2897,700,85,null
1,2897,700,85,null
1,2898,705,75,null
1,2908,705,75,1038
1,2910,700,55,1038
1,2920,700,55,null
1,2920,700,55,null
1,2922,700,75,null
1,2932,700,75,789
1,2995,1015,5,789
1,3005,1015,5,null
0,2920,-15,5,null
0,2920,-15,5,null
0,2930,-15,5,2581
0,2942,45,35,2581
0,2952,45,35,null
0,2952,45,35,null
0,2964,-15,5,null
0,2964,-15,5,null
0,2964,-15,5,null
0,2974,-15,5,2582
0,3030,265,35,2582
0,3040,265,35,null
0,3040,265,35,null
0,3096,-15,5,null
0,3096,-15,5,null
0,3096,-15,5,null
0,3106,-15,5,2583
0,3157,240,65,2583
0,3167,240,65,null
0,3167,240,65,null
0,3218,-15,5,null
0,3218,-15,5,null
0,3218,-15,5,null
0,3228,-15,5,2584
0,3281,250,85,2584
0,3291,250,85,null
0,3291,250,85,null
0,3344,-15,5,null
0,3344,-15,5,null
0,3344,-15,5,null
0,3354,-15,5,2585
0,3405,240,35,2585
0,3415,240,35,null
0,3415,240,35,null
0,3466,-15,5,null
0,3466,-15,5,null
0,3466,-15,5,null
0,3476,-15,5,2586
0,3486,35,75,2586
0,3496,35,75,null
0,3496,35,75,null
0,3506,-15,5,null
0,3506,-15,5,null
0,3506,-15,5,null
0,3516,-15,5,2587
0,3528,45,75,2587
0,3538,45,75,null
0,3538,45,75,null
0,3550,-15,5,null
0,3550,-15,5,null
0,3550,-15,5,null
0,3560,-15,5,2588
0,3611,240,75,2588
0,3621,240,75,null
0,3621,240,75,null
0,3672,-15,5,null
0,3672,-15,5,null
0,3672,-15,5,null
0,3682,-15,5,2589
0,3734,245,25,2589
0,3744,245,25,null
0,3744,245,25,null
0,3796,-15,5,null
0,3796,-15,5,null
0,3796,-15,5,null
0,3806,-15,5,2590
0,3822,65,15,2590
0,3832,65,15,null
0,3832,65,15,null
0,3848,-15,5,null
0,3848,-15,5,null
0,3848,-15,5,null
0,3858,-15,5,2591
0,3911,250,25,2591
0,3921,250,25,null
0,3921,250,25,null
0,3974,-15,5,null
0,3974,-15,5,null
0,3974,-15,5,null
0,3984,-15,5,2592
0,3998,55,75,2592
0,4008,55,75,null
0,4008,55,75,null
0,4022,-15,5,null
0,4022,-15,5,null
0,4022,-15,5,null
0,4032,-15,5,2593
0,4048,65,65,2593
0,4058,65,65,null
0,4058,65,65,null
0,4074,-15,5,null
0,4074,-15,5,null
0,4074,-15,5,null
0,4084,-15,5,2594
0,4098,55,95,2594
0,4108,55,95,null
0,4108,55,95,null
0,4122,-15,5,null
0,4122,-15,5,null
0,4122,-15,5,null
0,4132,-15,5,2595
0,4148,65,85,2595
0,4158,65,85,null
0,4158,65,85,null
0,4174,-15,5,null
0,4174,-15,5,null
0,4174,-15,5,null
0,4184,-15,5,2596
0,4204,85,25,2596
0,4214,85,25,null
0,4214,85,25,null
0,4234,-15,5,null
0,4234,-15,5,null
0,4234,-15,5,null
0,4244,-15,5,2597
0,4262,75,95,2597
0,4272,75,95,null
0,4272,75,95,null
0,4290,-15,5,null
0,4290,-15,5,null
0,4290,-15,5,null
0,4300,-15,5,2598
0,4320,85,55,2598
0,4330,85,55,null
0,4330,85,55,null
0,4350,-15,5,null
0,4350,-15,5,null
0,4350,-15,5,null
0,4360,-15,5,2599
0,4414,255,25,2599
0,4424,255,25,null
0,4424,255,25,null
0,4478,-15,5,null
0,4478,-15,5,null
0,4478,-15,5,null
0,4488,-15,5,2600
0,4508,85,85,2600
0,4518,85,85,null
0,4518,85,85,null
0,4538,-15,5,null
0,4538,-15,5,null
0,4538,-15,5,null
0,4548,-15,5,2601
0,4604,265,85,2601
0,4614,265,85,null
0,4614,265,85,null
0,4670,-15,5,null
0,4670,-15,5,null
0,4670,-15,5,null
0,4680,-15,5,2602
0,4700,85,95,2602
0,4710,85,95,null
0,4710,85,95,null
0,4730,-15,5,null
0,4730,-15,5,null
0,4730,-15,5,null
0,4740,-15,5,2603
0,4762,95,65,2603
0,4772,95,65,null
0,4772,95,65,null
0,4794,-15,5,null
0,4794,-15,5,null
0,4794,-15,5,null
0,4804,-15,5,2604
0,4859,260,85,2604
0,4869,260,85,null
0,4869,260,85,null
0,4924,-15,5,null
0,4924,-15,5,null
0,4924,-15,5,null
0,4934,-15,5,2605
0,4991,270,35,2605
0,5001,270,35,null
0,5001,270,35,null
0,5058,-15,5,null
0,5058,-15,5,null
0,5058,-15,5,null
0,5068,-15,5,2606
0,5090,95,85,2606
0,5100,95,85,null
0,5100,95,85,null
0,5122,-15,5,null
0,5122,-15,5,null
0,5122,-15,5,null
0,5132,-15,5,2607
0,5156,105,15,2607
0,5166,105,15,null
0,5166,105,15,null
0,5190,-15,5,null
0,5190,-15,5,null
0,5190,-15,5,null
0,5200,-15,5,2608
0,5254,255,15,2608
0,5264,255,15,null
0,5264,255,15,null
0,5318,-15,5,null
0,5318,-15,5,null
0,5318,-15,5,null
0,5328,-15,5,2609
0,5378,235,45,2609
0,5388,235,45,null
0,5388,235,45,null
0,5438,-15,5,null
0,5438,-15,5,null
0,5438,-15,5,null
0,5448,-15,5,2610
0,5499,240,45,2610
0,5509,240,45,null
0,5509,240,45,null
0,5560,-15,5,null
1,5509,1015,5,null
1,5664,240,45,null
1,5674,240,45,2610
1,5829,1015,5,2610
1,5839,1015,5,null
1,5839,1015,5,null
1,5943,495,15,null
1,5953,495,15,2309
1,5954,495,5,2309
1,5964,495,5,null
1,5964,495,5,null
1,5965,490,15,null
1,5975,490,15,1087
1,5976,490,5,1087
1,5986,490,5,null
1,5986,490,5,null
1,5989,505,15,null
1,5999,505,15,2137
1,6000,500,5,2137
1,6010,500,5,null
1,6010,500,5,null
1,6011,500,15,null
1,6021,500,15,1967
1,6023,495,35,1967
1,6033,495,35,null
1,6033,495,35,null
1,6035,495,15,null
1,6045,495,15,10
1,6047,490,35,10
1,6057,490,35,null
1,6057,490,35,null
1,6057,490,35,null
1,6067,490,35,10
1,6172,1015,5,10
1,6182,1015,5,null
1,6182,1015,5,null
1,6334,255,35,null
1,6344,255,35,2573
1,6346,255,55,2573
1,6356,255,55,null
1,6356,255,55,null
1,6356,255,55,null
1,6366,255,55,2573
1,6518,1015,5,2573
1,6528,1015,5,null
1,6528,1015,5,null
1,6680,255,25,null
1,6690,255,25,2599
1,6691,255,35,2599
1,6701,255,35,null
1,6701,255,35,null
1,6702,250,25,null
1,6712,250,25,2591
1,6865,1015,5,2591
1,6875,1015,5,null
1,6875,1015,5,null
1,7026,260,75,null
1,7036,260,75,2574
1,7187,1015,5,2574
1,7197,1015,5,null
1,7197,1015,5,null
1,7395,25,25,null
1,7405,25,25,2565
1,7406,20,15,2565
1,7416,20,15,null
1,7416,20,15,null
1,7420,40,25,null
1,7430,40,25,2205
1,7431,40,35,2205
1,7441,40,35,null
1,7441,40,35,null
1,7442,35,25,null
1,7452,35,25,1928
1,7453,30,35,1928
1,7463,30,35,null
1,7463,30,35,null
1,7464,30,25,null
1,7474,30,25,1578
1,7476,30,45,1578
1,7486,30,45,null
1,7486,30,45,null
1,7489,45,25,null
1,7499,45,25,1954
1,7500,50,15,1954
1,7510,50,15,null
1,7510,50,15,null
1,7512,40,25,null
1,7522,40,25,1086
1,7524,35,45,1086
1,7534,35,45,null
1,7534,35,45,null
1,7536,35,25,null
1,7546,35,25,1055
1,7548,40,45,1055
1,7558,40,45,null
1,7558,40,45,null
1,7558,40,45,null
1,7568,40,45,1055
1,7763,1015,5,1055
1,7773,1015,5,null
1,7773,1015,5,null
1,7924,260,85,null
1,7934,260,85,2604
1,7935,260,75,2604
1,7945,260,75,null
1,7945,260,75,null
1,7946,265,85,null
1,7956,265,85,2601
1,7957,260,95,2601
1,7967,260,95,null
1,7967,260,95,null
1,7967,260,95,null
1,7977,260,95,2601
1,8128,1015,5,2601
1,8138,1015,5,null
1,8138,1015,5,null
1,8292,245,25,null
1,8302,245,25,2589
1,8303,240,15,2589
1,8313,240,15,null
1,8313,240,15,null
1,8313,240,15,null
1,8323,240,15,2589
1,8478,1015,5,2589
1,8488,1015,5,null
1,8488,1015,5,null
1,8680,55,25,null
1,8690,55,25,1789
1,8691,50,35,1789
1,8701,50,35,null
1,8701,50,35,null
1,8701,50,35,null
1,8711,50,35,1789
1,8904,1015,5,1789
1,8914,1015,5,null
1,8914,1015,5,null
1,9069,240,35,null
1,9079,240,35,2585
1,9080,240,45,2585
1,9090,240,45,null
1,9090,240,45,null
1,9091,245,35,null
1,9101,245,35,2579
1,9102,245,25,2579
1,9112,245,25,null
1,9112,245,25,null
1,9114,255,35,null
1,9124,255,35,2599
1,9125,250,25,2599
1,9135,250,25,null
1,9135,250,25,null
1,9136,250,35,null
1,9146,250,35,2568
1,9299,1015,5,2568
1,9309,1015,5,null
1,9309,1015,5,null
1,9462,250,25,null
1,9472,250,25,2599
1,9473,250,15,2599
1,9483,250,15,null
1,9483,250,15,null
1,9484,245,25,null
1,9494,245,25,2579
1,9495,240,15,2579
1,9505,240,15,null
1,9505,240,15,null
1,9505,240,15,null
1,9515,240,15,2579
1,9670,1015,5,2579
1,9680,1015,5,null
1,9680,1015,5,null
1,9838,225,55,null
1,9848,225,55,1825
1,9849,225,45,1825
1,9859,225,45,null
1,9859,225,45,null
1,9861,235,55,null
1,9871,235,55,1931
1,9872,230,45,1931
1,9882,230,45,null
1,9882,230,45,null
1,9883,230,55,null
1,9893,230,55,1220
1,9894,230,65,1220
1,9904,230,65,null
1,9904,230,65,null
1,9906,240,55,null
1,9916,240,55,1150
1,9918,250,35,1150
1,9928,250,35,null
1,9928,250,35,null
1,9931,235,55,null
1,9941,235,55,988
1,9943,225,35,988
1,9953,225,35,null
1,9953,225,35,null
1,9953,225,35,null
1,9963,225,35,988
1,10121,1015,5,988
1,10131,1015,5,null
1,10131,1015,5,null
1,10284,250,75,null
1,10294,250,75,2569
1,10447,1015,5,2569
1,10457,1015,5,null
1,10457,1015,5,null
1,10585,375,45,null
1,10595,375,45,2371
1,10596,370,55,2371
1,10606,370,55,null
1,10606,370,55,null
1,10607,370,45,null
1,10617,370,45,1263
1,10619,360,35,1263
1,10629,360,35,null
1,10629,360,35,null
1,10635,390,45,null
1,10645,390,45,2527
1,10646,390,35,2527
1,10656,390,35,null
1,10656,390,35,null
1,10657,385,45,null
1,10667,385,45,2516
1,10668,380,35,2516
1,10678,380,35,null
1,10678,380,35,null
1,10679,380,45,null
1,10689,380,45,1295
1,10691,375,25,1295
1,10701,375,25,null
1,10701,375,25,null
1,10703,375,45,null
1,10713,375,45,1246
1,10715,375,65,1246
1,10725,375,65,null
1,10725,375,65,null
1,10725,375,65,null
1,10735,375,65,1246
1,10863,1015,5,1246
1,10873,1015,5,null
1,10873,1015,5,null
1,11022,270,35,null
1,11032,270,35,2605
1,11033,270,25,2605
1,11043,270,25,null
1,11043,270,25,null
1,11044,265,35,null
1,11054,265,35,2582
1,11055,265,25,2582
1,11065,265,25,null
1,11065,265,25,null
1,11066,260,35,null
1,11076,260,35,2571
1,11227,1015,5,2571
1,11237,1015,5,null
1,11237,1015,5,null
1,11388,260,45,null
1,11398,260,45,2578
1,11549,1015,5,2578
1,11559,1015,5,null
1,11559,1015,5,null
1,11714,240,65,null
1,11724,240,65,2583
1,11879,1015,5,2583
1,11889,1015,5,null
1,11889,1015,5,null
1,12046,230,45,null
1,12056,230,45,1931
1,12057,225,35,1931
1,12067,225,35,null
1,12067,225,35,null
1,12070,240,45,null
1,12080,240,45,2585
1,12081,235,55,2585
1,12091,235,55,null
1,12091,235,55,null
1,12092,235,45,null
1,12102,235,45,2609
1,12103,230,35,2609
1,12113,230,35,null
1,12113,230,35,null
1,12113,230,35,null
1,12123,230,35,2609
1,12280,1015,5,2609
1,12290,1015,5,null
1,12290,1015,5,null
1,12330,815,35,null
1,12340,815,35,2251
1,12341,810,45,2251
1,12351,810,45,null
1,12351,810,45,null
1,12353,820,35,null
1,12363,820,35,2056
1,12402,1015,5,2056
1,12412,1015,5,null
1,12412,1015,5,null
1,12430,925,55,null
1,12440,925,55,2329
1,12441,920,45,2329
1,12451,920,45,null
1,12451,920,45,null
1,12455,940,55,null
1,12465,940,55,2113
1,12466,940,65,2113
1,12476,940,65,null
1,12476,940,65,null
1,12477,935,55,null
1,12487,935,55,2012
1,12488,935,45,2012
1,12498,935,45,null
1,12498,935,45,null
1,12499,930,55,null
1,12509,930,55,1777
1,12526,1015,5,1777
1,12536,1015,5,null
1,12536,1015,5,null
1,12689,250,45,null
1,12699,250,45,2567
1,12852,1015,5,2567
1,12862,1015,5,null
1,12862,1015,5,null
1,13043,110,45,null
1,13053,110,45,621
1,13054,105,35,621
1,13064,105,35,null
1,13064,105,35,null
1,13066,115,45,null
1,13076,115,45,116
1,13077,115,35,116
1,13087,115,35,null
1,13087,115,35,null
1,13087,115,35,null
1,13097,115,35,116
1,13277,1015,5,116
1,13287,1015,5,null
1,13287,1015,5,null
1,13438,260,75,null
1,13448,260,75,2604
1,13449,265,85,2604
1,13459,265,85,null
1,13459,265,85,null
1,13461,255,75,null
1,13471,255,75,2563
1,13472,260,85,2563
1,13482,260,85,null
1,13482,260,85,null
1,13482,260,85,null
1,13492,260,85,2563
1,13643,1015,5,2563
1,13653,1015,5,null
1,13653,1015,5,null
1,13806,250,85,null
1,13816,250,85,2584
1,13969,1015,5,2584
1,13979,1015,5,null
1,13979,1015,5,null
1,14146,180,35,null
1,14156,180,35,2157
1,14157,180,25,2157
1,14167,180,25,null
1,14167,180,25,null
1,14168,185,35,null
1,14178,185,35,1913
1,14179,185,25,1913
1,14189,185,25,null
1,14189,185,25,null
1,14191,195,35,null
1,14201,195,35,1833
1,14202,190,25,1833
1,14212,190,25,null
1,14212,190,25,null
1,14213,190,35,null
1,14223,190,35,1236
1,14388,1015,5,1236
1,14398,1015,5,null
1,14398,1015,5,null
1,14429,860,75,null
1,14439,860,75,2556
1,14440,865,65,2556
1,14450,865,65,null
1,14450,865,65,null
1,14452,855,75,null
1,14462,855,75,2415
1,14463,860,65,2415
1,14473,860,65,null
1,14473,860,65,null
1,14475,870,75,null
1,14485,870,75,2054
1,14486,870,85,2054
1,14496,870,85,null
1,14496,870,85,null
1,14497,865,75,null
1,14507,865,75,1717
1,14509,865,95,1717
1,14519,865,95,null
1,14519,865,95,null
1,14521,860,75,null
1,14531,860,75,1039
1,14562,1015,5,1039
1,14572,1015,5,null
1,14572,1015,5,null
1,14722,265,25,null
1,14732,265,25,2582
1,14733,260,15,2582
1,14743,260,15,null
1,14743,260,15,null
1,14743,260,15,null
1,14753,260,15,2582
1,14904,1015,5,2582
1,14914,1015,5,null
1,14914,1015,5,null
1,15070,235,55,null
1,15080,235,55,2585
1,15081,235,45,2585
1,15091,235,45,null
1,15091,235,45,null
1,15091,235,45,null
1,15101,235,45,2585
1,15257,1015,5,2585
1,15267,1015,5,null
1,15267,1015,5,null
1,15347,615,95,null
1,15357,615,95,2039
1,15359,620,75,2039
1,15369,620,75,null
1,15369,620,75,null
1,15371,610,95,null
1,15381,610,95,1920
1,15383,600,85,1920
1,15393,600,85,null
1,15393,600,85,null
1,15399,630,95,null
1,15409,630,95,2129
1,15410,630,85,2129
1,15420,630,85,null
1,15420,630,85,null
1,15421,625,95,null
1,15431,625,95,1883
1,15432,625,85,1883
1,15442,625,85,null
1,15442,625,85,null
1,15443,620,95,null
1,15453,620,95,855
1,15454,620,85,855
1,15464,620,85,null
1,15464,620,85,null
1,15465,615,95,null
1,15475,615,95,775
1,15477,615,75,775
1,15487,615,75,null
1,15487,615,75,null
1,15487,615,75,null
1,15497,615,75,775
1,15577,1015,5,775
1,15587,1015,5,null
1,15587,1015,5,null
1,15740,250,15,null
1,15750,250,15,2599
1,15751,245,5,2599
1,15761,245,5,null
1,15761,245,5,null
1,15763,255,15,null
1,15773,255,15,2608
1,15774,255,5,2608
1,15784,255,5,null
1,15784,255,5,null
1,15784,255,5,null
1,15794,255,5,2608
1,15946,1015,5,2608
1,15956,1015,5,null
1,15956,1015,5,null
1,16144,75,95,null
1,16154,75,95,2597
1,16155,70,85,2597
1,16165,70,85,null
1,16165,70,85,null
1,16168,85,95,null
1,16178,85,95,2602
1,16179,80,85,2602
1,16189,80,85,null
1,16189,80,85,null
1,16190,80,95,null
1,16200,80,95,2236
1,16387,1015,5,2236
1,16397,1015,5,null
1,16397,1015,5,null
1,16502,490,75,null
1,16512,490,75,2215
1,16617,1015,5,2215
1,16627,1015,5,null
1,16627,1015,5,null
1,16776,270,25,null
1,16786,270,25,2605
1,16935,1015,5,2605
1,16945,1015,5,null
1,16945,1015,5,null
1,17099,245,5,null
1,17109,245,5,2599
1,17110,240,15,2599
1,17120,240,15,null
1,17120,240,15,null
1,17120,240,15,null
1,17130,240,15,2599
1,17285,1015,5,2599
1,17295,1015,5,null
1,17295,1015,5,null
1,17447,255,45,null
1,17457,255,45,2562
1,17458,255,55,2562
1,17468,255,55,null
1,17468,255,55,null
1,17468,255,55,null
1,17478,255,55,2562
1,17630,1015,5,2562
1,17640,1015,5,null
1,17640,1015,5,null
1,17840,15,25,null
1,17850,15,25,2383
1,17851,20,35,2383
1,17861,20,35,null
1,17861,20,35,null
1,17862,20,25,null
1,17872,20,25,2360
1,18071,1015,5,2360
1,18081,1015,5,null
1,18081,1015,5,null
1,18231,265,45,null
1,18241,265,45,2577
1,18242,260,35,2577
1,18252,260,35,null
1,18252,260,35,null
1,18252,260,35,null
1,18262,260,35,2577
1,18413,1015,5,2577
1,18423,1015,5,null
1,18423,1015,5,null
1,18578,240,75,null
1,18588,240,75,2588
1,18743,1015,5,2588
1,18753,1015,5,null
1,18753,1015,5,null
1,18903,265,85,null
1,18913,265,85,2604
1,18914,260,95,2604
1,18924,260,95,null
1,18924,260,95,null
1,18924,260,95,null
1,18934,260,95,2604
1,19085,1015,5,2604
1,19095,1015,5,null
1,19095,1015,5,null
1,19146,760,5,null
1,19156,760,5,2427
1,19158,760,25,2427
1,19168,760,25,null
1,19168,760,25,null
1,19170,765,5,null
1,19180,765,5,2426
1,19182,770,25,2426
1,19192,770,25,null
1,19192,770,25,null
1,19194,780,5,null
1,19204,780,5,2319
1,19205,775,15,2319
1,19215,775,15,null
1,19215,775,15,null
1,19216,775,5,null
1,19226,775,5,2146
1,19227,770,15,2146
1,19237,770,15,null
1,19237,770,15,null
1,19238,770,5,null
1,19248,770,5,1620
1,19297,1015,5,1620
1,19307,1015,5,null
1,19307,1015,5,null
1,19344,830,15,null
1,19354,830,15,2256
1,19355,830,25,2256
1,19365,830,25,null
1,19365,830,25,null
1,19367,840,15,null
1,19377,840,15,2303
1,19378,840,5,2303
1,19388,840,5,null
1,19388,840,5,null
1,19389,835,15,null
1,19399,835,15,2168
1,19402,820,5,2168
1,19412,820,5,null
1,19412,820,5,null
1,19417,845,15,null
1,19427,845,15,1113
1,19430,845,45,1113
1,19440,845,45,null
1,19440,845,45,null
1,19443,840,15,null
1,19453,840,15,830
1,19488,1015,5,830
1,19498,1015,5,null
1,19498,1015,5,null
1,19682,95,45,null
1,19692,95,45,2156
1,19693,90,35,2156
1,19703,90,35,null
1,19703,90,35,null
1,19703,90,35,null
1,19713,90,35,2156
1,19898,1015,5,2156
1,19908,1015,5,null
1,19908,1015,5,null
1,20062,245,45,null
1,20072,245,45,2564
1,20073,245,35,2564
1,20083,245,35,null
1,20083,245,35,null
1,20083,245,35,null
1,20093,245,35,2564
1,20247,1015,5,2564
1,20257,1015,5,null
1,20257,1015,5,null
1,20326,670,65,null
1,20336,670,65,1957
1,20337,670,75,1957
1,20347,670,75,null
1,20347,670,75,null
1,20348,675,65,null
1,20358,675,65,1926
1,20359,675,55,1926
1,20369,675,55,null
1,20369,675,55,null
1,20372,690,65,null
1,20382,690,65,2229
1,20383,685,75,2229
1,20393,685,75,null
1,20393,685,75,null
1,20394,685,65,null
1,20404,685,65,1640
1,20405,680,55,1640
1,20415,680,55,null
1,20415,680,55,null
1,20416,680,65,null
1,20426,680,65,1432
1,20493,1015,5,1432
1,20503,1015,5,null
0,20503,-15,5,null
