0;5682.0;435;25;null
0;5683.0;435;15;null
0;5693.0;435;15;221
0;5809.0;1015;5;221
0;5819.0;1015;5;null
0;5819.0;1015;5;null
0;5851.0;855;65;null
0;5861.0;855;65;1722
0;5862.0;855;75;1722
0;5872.0;855;75;null
0;5872.0;855;75;null
0;5873.0;855;65;null
0;5883.0;855;65;1471
0;5884.0;855;75;1471
0;5894.0;855;75;null
0;5894.0;855;75;null
0;5895.0;855;65;null
0;5905.0;855;65;1044
0;5937.0;1015;5;1044
0;5947.0;1015;5;null
0;5947.0;1015;5;null
0;6083.0;335;25;null
0;6093.0;335;25;2442
0;6094.0;335;15;2442
0;6104.0;335;15;null
0;6104.0;335;15;null
0;6105.0;335;25;null
0;6115.0;335;25;1785
0;6117.0;325;35;1785
0;6127.0;325;35;null
0;6127.0;325;35;null
0;6129.0;335;25;null
0;6139.0;335;25;1753
0;6275.0;1015;5;1753
0;6285.0;1015;5;null
0;6285.0;1015;5;null
0;6387.0;505;35;null
0;6397.0;505;35;2607
0;6499.0;1015;5;2607
0;6509.0;1015;5;null
0;6509.0;1015;5;null
0;6609.0;515;75;null
0;6619.0;515;75;2624
0;6719.0;1015;5;2624
0;6729.0;1015;5;null
0;6729.0;1015;5;null
0;6897.0;175;55;null
0;6907.0;175;55;1871
0;6908.0;175;65;1871
0;6918.0;175;65;null
0;6918.0;175;65;null
0;6919.0;175;55;null
0;6929.0;175;55;1744
0;7097.0;1015;5;1744
0;7107.0;1015;5;null
0;7107.0;1015;5;null
0;7155.0;775;35;null
0;7165.0;775;35;1347
0;7213.0;1015;5;1347
0;7223.0;1015;5;null
0;7223.0;1015;5;null
0;7429.0;-15;5;null
0;7439.0;-15;5;2641
0;7645.0;1015;5;2641
0;7655.0;1015;5;null
0;7655.0;1015;5;null
0;7761.0;485;35;null
0;7771.0;485;35;2629
0;7877.0;1015;5;2629
0;7887.0;1015;5;null
0;7887.0;1015;5;null
0;7963.0;635;85;null
0;7973.0;635;85;1983
0;7975.0;625;75;1983
0;7985.0;625;75;null
0;7985.0;625;75;null
0;7987.0;635;85;null
0;7997.0;635;85;1829
0;8073.0;1015;5;1829
0;8083.0;1015;5;null
0;8083.0;1015;5;null
0;8259.0;135;55;null
0;8269.0;135;55;2488
0;8270.0;135;65;2488
0;8280.0;135;65;null
0;8280.0;135;65;null
0;8281.0;135;55;null
0;8291.0;135;55;1761
0;8292.0;135;65;1761
0;8302.0;135;65;null
0;8302.0;135;65;null
0;8303.0;135;55;null
0;8313.0;135;55;932
0;8314.0;135;65;932
0;8324.0;135;65;null
0;8324.0;135;65;null
0;8325.0;135;55;null
0;8335.0;135;55;876
0;8511.0;1015;5;876
0;8521.0;1015;5;null
0;8521.0;1015;5;null
0;8695.0;145;25;null
0;8705.0;145;25;2088
0;8879.0;1015;5;2088
0;8889.0;1015;5;null
0;8889.0;1015;5;null
0;9095.0;-15;5;null
0;9105.0;-15;5;2642
0;9209.0;505;45;2642
0;9219.0;505;45;null
0;9219.0;505;45;null
0;9323.0;-15;5;null
0;9333.0;-15;5;2643
0;9341.0;25;55;2643
0;9351.0;25;55;null
0;9351.0;25;55;null
0;9359.0;-15;5;null
0;9369.0;-15;5;2644
0;9575.0;1015;5;2644
0;9585.0;1015;5;null
0;9585.0;1015;5;null
0;9599.0;945;95;null
0;9609.0;945;95;2447
0;9611.0;935;85;2447
0;9621.0;935;85;null
0;9621.0;935;85;null
0;9623.0;945;95;null
0;9633.0;945;95;1356
0;9635.0;935;85;1356
0;9645.0;935;85;null
0;9645.0;935;85;null
0;9647.0;945;95;null
0;9657.0;945;95;1293
0;9671.0;1015;5;1293
0;9681.0;1015;5;null
0;9681.0;1015;5;null
0;9751.0;665;5;null
0;9761.0;665;5;2470
0;9831.0;1015;5;2470
0;9841.0;1015;5;null
0;9841.0;1015;5;null
0;9941.0;515;35;null
0;9951.0;515;35;2623
0;10051.0;1015;5;2623
0;10061.0;1015;5;null
0;10061.0;1015;5;null
0;10267.0;-15;5;null
0;10277.0;-15;5;2645
0;10291.0;55;25;2645
0;10301.0;55;25;null
0;10301.0;55;25;null
0;10315.0;-15;5;null
0;10325.0;-15;5;2646
0;10429.0;505;35;2646
0;10439.0;505;35;null
0;10439.0;505;35;null
0;10543.0;-15;5;null
0;10553.0;-15;5;2647
0;10565.0;45;45;2647
0;10575.0;45;45;null
0;10575.0;45;45;null
0;10587.0;-15;5;null
0;10597.0;-15;5;2648
0;10803.0;1015;5;2648
0;10813.0;1015;5;null
0;10813.0;1015;5;null
0;10875.0;705;65;null
0;10885.0;705;65;2487
0;10947.0;1015;5;2487
0;10957.0;1015;5;null
0;10957.0;1015;5;null
0;11003.0;785;5;null
0;11013.0;785;5;2519
0;11015.0;775;15;2519
0;11025.0;775;15;null
0;11025.0;775;15;null
0;11027.0;785;5;null
0;11037.0;785;5;583
0;11039.0;775;15;583
0;11049.0;775;15;null
0;11049.0;775;15;null
0;11051.0;785;5;null
0;11061.0;785;5;446
0;11107.0;1015;5;446
0;11117.0;1015;5;null
0;11117.0;1015;5;null
0;11261.0;295;25;null
0;11271.0;295;25;2366
0;11272.0;295;35;2366
0;11282.0;295;35;null
0;11282.0;295;35;null
0;11283.0;295;25;null
0;11293.0;295;25;2278
0;11437.0;1015;5;2278
0;11447.0;1015;5;null
0;11447.0;1015;5;null
0;11585.0;325;15;null
0;11595.0;325;15;1258
0;11596.0;325;5;1258
0;11606.0;325;5;null
0;11606.0;325;5;null
0;11607.0;325;15;null
0;11617.0;325;15;983
0;11755.0;1015;5;983
0;11765.0;1015;5;null
0;11765.0;1015;5;null
0;11871.0;485;75;null
0;11881.0;485;75;2631
0;11987.0;1015;5;2631
0;11997.0;1015;5;null
0;11997.0;1015;5;null
0;12099.0;505;35;null
0;12109.0;505;35;2646
0;12211.0;1015;5;2646
0;12221.0;1015;5;null
0;12221.0;1015;5;null
0;12381.0;215;25;null
0;12391.0;215;25;1955
0;12551.0;1015;5;1955
0;12561.0;1015;5;null
0;12561.0;1015;5;null
0;12663.0;505;45;null
0;12673.0;505;45;2642
0;12775.0;1015;5;2642
0;12785.0;1015;5;null
0;12785.0;1015;5;null
0;12825.0;815;65;null
0;12835.0;815;65;2123
0;12836.0;815;55;2123
0;12846.0;815;55;null
0;12846.0;815;55;null
0;12847.0;815;65;null
0;12857.0;815;65;2117
0;12858.0;815;55;2117
0;12868.0;815;55;null
0;12868.0;815;55;null
0;12869.0;815;65;null
0;12879.0;815;65;1193
0;12919.0;1015;5;1193
0;12929.0;1015;5;null
0;12929.0;1015;5;null
0;13075.0;285;15;null
0;13085.0;285;15;2145
0;13086.0;285;25;2145
0;13096.0;285;25;null
0;13096.0;285;25;null
0;13097.0;285;15;null
0;13107.0;285;15;1401
0;13253.0;1015;5;1401
0;13263.0;1015;5;null
0;13263.0;1015;5;null
0;13373.0;465;45;null
0;13383.0;465;45;2256
0;13384.0;465;35;2256
0;13394.0;465;35;null
0;13394.0;465;35;null
0;13395.0;465;45;null
0;13405.0;465;45;1847
0;13406.0;465;35;1847
0;13416.0;465;35;null
0;13416.0;465;35;null
0;13417.0;465;45;null
0;13427.0;465;45;1237
0;13429.0;455;35;1237
0;13439.0;455;35;null
0;13439.0;455;35;null
0;13441.0;465;45;null
0;13451.0;465;45;1021
0;13561.0;1015;5;1021
0;13571.0;1015;5;null
0;13571.0;1015;5;null
0;13671.0;515;45;null
0;13681.0;515;45;2602
0;13781.0;1015;5;2602
0;13791.0;1015;5;null
0;13791.0;1015;5;null
0;13857.0;685;75;null
0;13867.0;685;75;2041
0;13868.0;685;65;2041
0;13878.0;685;65;null
0;13878.0;685;65;null
0;13879.0;685;75;null
0;13889.0;685;75;1988
0;13890.0;685;85;1988
0;13900.0;685;85;null
0;13900.0;685;85;null
0;13901.0;685;75;null
0;13911.0;685;75;1876
0;13977.0;1015;5;1876
0;13987.0;1015;5;null
0;13987.0;1015;5;null
0;14085.0;525;75;null
0;14095.0;525;75;2634
0;14193.0;1015;5;2634
0;14203.0;1015;5;null
0;14203.0;1015;5;null
0;14321.0;425;75;null
0;14331.0;425;75;2505
0;14332.0;425;85;2505
0;14342.0;425;85;null
0;14342.0;425;85;null
0;14343.0;425;75;null
0;14353.0;425;75;1053
0;14471.0;1015;5;1053
0;14481.0;1015;5;null
0;14481.0;1015;5;null
0;14579.0;525;45;null
0;14589.0;525;45;2626
0;14687.0;1015;5;2626
0;14697.0;1015;5;null
0;14697.0;1015;5;null
0;14717.0;915;65;null
0;14727.0;915;65;1672
0;14729.0;925;55;1672
0;14739.0;925;55;null
0;14739.0;925;55;null
0;14741.0;915;65;null
0;14751.0;915;65;578
0;14771.0;1015;5;578
0;14781.0;1015;5;null
0;14781.0;1015;5;null
0;14883.0;505;85;null
0;14893.0;505;85;2636
0;14995.0;1015;5;2636
0;15005.0;1015;5;null
0;15005.0;1015;5;null
0;15177.0;155;45;null
0;15187.0;155;45;2538
0;15188.0;155;35;2538
0;15198.0;155;35;null
0;15198.0;155;35;null
0;15199.0;155;45;null
0;15209.0;155;45;665
0;15381.0;1015;5;665
0;15391.0;1015;5;null
0;15391.0;1015;5;null
0;15497.0;485;65;null
0;15507.0;485;65;2612
0;15613.0;1015;5;2612
0;15623.0;1015;5;null
0;15623.0;1015;5;null
0;15727.0;495;75;null
0;15737.0;495;75;2618
0;15841.0;1015;5;2618
0;15851.0;1015;5;null
0;15851.0;1015;5;null
0;15949.0;525;35;null
0;15959.0;525;35;2633
0;16057.0;1015;5;2633
0;16067.0;1015;5;null
0;16067.0;1015;5;null
0;16203.0;335;35;null
0;16213.0;335;35;2267
0;16349.0;1015;5;2267
0;16359.0;1015;5;null
0;16359.0;1015;5;null
0;16463.0;495;65;null
0;16473.0;495;65;2601
0;16577.0;1015;5;2601
0;16587.0;1015;5;null
0;16587.0;1015;5;null
0;16687.0;515;65;null
0;16697.0;515;65;2605
0;16797.0;1015;5;2605
0;16807.0;1015;5;null
0;16807.0;1015;5;null
0;16903.0;535;95;null
0;16913.0;535;95;2318
0;17009.0;1015;5;2318
0;17019.0;1015;5;null
0;17019.0;1015;5;null
0;17125.0;485;45;null
0;17135.0;485;45;2608
0;17241.0;1015;5;2608
0;17251.0;1015;5;null
0;17251.0;1015;5;null
0;17349.0;525;65;null
0;17359.0;525;65;2628
0;17457.0;1015;5;2628
0;17467.0;1015;5;null
0;17467.0;1015;5;null
0;17649.0;105;5;null
0;17659.0;105;5;2137
0;17660.0;105;15;2137
0;17670.0;105;15;null
0;17670.0;105;15;null
0;17671.0;105;5;null
0;17681.0;105;5;1229
0;17683.0;95;15;1229
0;17693.0;95;15;null
0;17693.0;95;15;null
0;17695.0;105;5;null
0;17705.0;105;5;594
0;17887.0;1015;5;594
0;17897.0;1015;5;null
0;17897.0;1015;5;null
0;18103.0;-15;5;null
0;18113.0;-15;5;2649
0;18125.0;45;45;2649
0;18135.0;45;45;null
0;18135.0;45;45;null
